congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,A000055,Aderholt,AL,4,Republican,139,0.9784172661870504,0.95492395,63
115,house,A000055,Aderholt,AL,4,R,95,0.968421052631579,0.94634916,63
116,house,A000055,Aderholt,AL,4,R,44,1,0.97343769,63
0,house,A000367,Amash,MI,3,Independent,138,0.6231884057971014,0.77535023,9.4
115,house,A000367,Amash,MI,3,R,96,0.5416666666666666,0.84738551,9.4
116,house,A000367,Amash,MI,3,I,42,0.8095238095238095,0.61069817,9.4
0,house,A000369,Amodei,NV,2,Republican,138,0.9782608695652174,0.82528675,12.3
115,house,A000369,Amodei,NV,2,R,94,0.9893617021276596,0.87652676,12.3
116,house,A000369,Amodei,NV,2,R,44,0.9545454545454546,0.71581944,12.3
0,house,A000370,Adams,NC,12,Democrat,136,0.125,0.14871633,-40
115,house,A000370,Adams,NC,12,D,92,0.17391304347826086,0.20378724,-40
116,house,A000370,Adams,NC,12,D,44,0.022727272727272728,0.03356807,-40
0,house,A000371,Aguilar,CA,31,Democrat,139,0.2014388489208633,0.22785298,-21.1
115,house,A000371,Aguilar,CA,31,D,94,0.2765957446808511,0.31386763,-21.1
116,house,A000371,Aguilar,CA,31,D,45,0.044444444444444446,0.04817794,-21.1
0,house,A000372,Allen,GA,12,Republican,140,0.9642857142857143,0.88008786,16.2
115,house,A000372,Allen,GA,12,R,95,0.968421052631579,0.90578921,16.2
116,house,A000372,Allen,GA,12,R,45,0.9555555555555556,0.82582946,16.2
0,house,A000374,Abraham,LA,5,Republican,118,0.9322033898305084,0.94110439,29.4
115,house,A000374,Abraham,LA,5,R,96,0.9270833333333334,0.9458395,29.4
116,house,A000374,Abraham,LA,5,R,22,0.9545454545454546,0.92044209,29.4
0,house,A000375,Arrington,TX,19,Republican,140,0.9642857142857143,0.95613343,49
115,house,A000375,Arrington,TX,19,R,95,0.968421052631579,0.94961009,49
116,house,A000375,Arrington,TX,19,R,45,0.9555555555555556,0.9699049,49
0,house,A000376,Allred,TX,32,Democrat,44,0.045454545454545456,0.1846773,-1.9
116,house,A000376,Allred,TX,32,D,44,0.045454545454545456,0.1846773,-1.9
0,house,A000377,Armstrong,ND,0,Republican,44,0.9318181818181818,0.9583018,35.72888837
116,house,A000377,Armstrong,ND,0,R,44,0.9318181818181818,0.9583018,35.72888837
0,house,A000378,Axne,IA,3,Democrat,45,0.044444444444444446,0.35216012,3.5
116,house,A000378,Axne,IA,3,D,45,0.044444444444444446,0.35216012,3.5
0,house,B000213,Barton,TX,6,Republican,92,0.9239130434782609,0.87643124,12.3
115,house,B000213,Barton,TX,6,R,92,0.9239130434782609,0.87643124,12.3
0,house,B000287,Becerra,CA,34,Democrat,1,0,1.4e-7,-72.9
115,house,B000287,Becerra,CA,34,D,1,0,1.4e-7,-72.9
0,house,B000490,Bishop,GA,2,Democrat,138,0.3188405797101449,0.3283038,-11.7
115,house,B000490,Bishop,GA,2,D,93,0.45161290322580644,0.45128279,-11.7
116,house,B000490,Bishop,GA,2,D,45,0.044444444444444446,0.07414724,-11.7
0,house,B000574,Blumenauer,OR,3,Democrat,135,0.1259259259259259,0.1389337,-48.2
115,house,B000574,Blumenauer,OR,3,D,91,0.17582417582417584,0.19149721,-48.2
116,house,B000574,Blumenauer,OR,3,D,44,0.022727272727272728,0.0302228,-48.2
0,house,B000755,Brady,TX,8,Republican,140,0.9928571428571429,0.95626743,48.8
115,house,B000755,Brady,TX,8,R,96,0.9895833333333334,0.95016617,48.8
116,house,B000755,Brady,TX,8,R,44,1,0.96957928,48.8
0,house,B001227,Brady,PA,1,Democrat,93,0.17204301075268819,0.16459382,-61.3
115,house,B001227,Brady,PA,1,D,93,0.17204301075268819,0.16459382,-61.3
115,house,B001243,Blackburn,TN,7,R,87,0.9195402298850575,0.94563949,39.3
0,house,B001248,Burgess,TX,26,Republican,138,0.9565217391304348,0.93895671,26.5
115,house,B001248,Burgess,TX,26,R,94,0.9574468085106383,0.94107564,26.5
116,house,B001248,Burgess,TX,26,R,44,0.9545454545454546,0.9344299,26.5
0,house,B001250,Bishop,UT,1,Republican,136,0.9632352941176471,0.94144041999999994,27.3
115,house,B001250,Bishop,UT,1,R,93,0.956989247311828,0.94214025,27.3
116,house,B001250,Bishop,UT,1,R,43,0.9767441860465116,0.93992683,27.3
0,house,B001251,Butterfield,NC,1,Democrat,139,0.1510791366906475,0.15696173,-37
115,house,B001251,Butterfield,NC,1,D,94,0.2127659574468085,0.21569132,-37
116,house,B001251,Butterfield,NC,1,D,45,0.022222222222222223,0.03428213,-37
0,house,B001257,Bilirakis,FL,12,Republican,140,0.9642857142857143,0.90489885,18.6
115,house,B001257,Bilirakis,FL,12,R,95,0.9789473684210527,0.92184181,18.6
116,house,B001257,Bilirakis,FL,12,R,45,0.9333333333333333,0.86913039,18.6
0,house,B001260,Buchanan,FL,16,Republican,135,0.9333333333333333,0.79332283,10.7
115,house,B001260,Buchanan,FL,16,R,90,0.9666666666666667,0.86069026,10.7
116,house,B001260,Buchanan,FL,16,R,45,0.8666666666666667,0.65858798,10.7
0,house,B001269,Barletta,PA,11,Republican,92,0.9782608695652174,0.93672465,23.8
115,house,B001269,Barletta,PA,11,R,92,0.9782608695652174,0.93672465,23.8
0,house,B001270,Bass,CA,37,Democrat,129,0.09302325581395349,0.10322417,-76.1
115,house,B001270,Bass,CA,37,D,87,0.12643678160919541,0.14088039,-76.1
116,house,B001270,Bass,CA,37,D,42,0.023809523809523808,0.02522201,-76.1
0,house,B001273,Black,TN,6,Republican,78,0.9358974358974359,0.95902609,48.9
115,house,B001273,Black,TN,6,R,78,0.9358974358974359,0.95902609,48.9
0,house,B001274,Brooks,AL,5,Republican,137,0.8759124087591241,0.94992863,33.4
115,house,B001274,Brooks,AL,5,R,92,0.8369565217391305,0.94722233,33.4
116,house,B001274,Brooks,AL,5,R,45,0.9555555555555556,0.95546152,33.4
0,house,B001275,Bucshon,IN,8,Republican,137,0.9781021897810219,0.94985482,33.7
115,house,B001275,Bucshon,IN,8,R,96,0.9895833333333334,0.94905825,33.7
116,house,B001275,Bucshon,IN,8,R,41,0.9512195121951219,0.95171995,33.7
0,house,B001278,Bonamici,OR,1,Democrat,140,0.14285714285714285,0.21455703,-22.8
115,house,B001278,Bonamici,OR,1,D,95,0.2,0.29451476,-22.8
116,house,B001278,Bonamici,OR,1,D,45,0.022222222222222223,0.04575738,-22.8
0,house,B001281,Beatty,OH,3,Democrat,137,0.1386861313868613,0.14941215,-38.4
115,house,B001281,Beatty,OH,3,D,92,0.1956521739130435,0.2060699,-38.4
116,house,B001281,Beatty,OH,3,D,45,0.022222222222222223,0.03357852,-38.4
0,house,B001282,Barr,KY,6,Republican,141,0.9645390070921985,0.87048718,15.3
115,house,B001282,Barr,KY,6,R,96,0.96875,0.90105912,15.3
116,house,B001282,Barr,KY,6,R,45,0.9555555555555556,0.80526704,15.3
0,house,B001283,Bridenstine,OK,1,Republican,52,0.9423076923076923,0.95711151,28.7
115,house,B001283,Bridenstine,OK,1,R,52,0.9423076923076923,0.95711151,28.7
0,house,B001284,Brooks,IN,5,Republican,140,0.9785714285714285,0.82051488,11.8
115,house,B001284,Brooks,IN,5,R,96,0.9895833333333334,0.87293384,11.8
116,house,B001284,Brooks,IN,5,R,44,0.9545454545454546,0.70614623,11.8
0,house,B001285,Brownley,CA,26,Democrat,137,0.23357664233576642,0.21712884,-21.9
115,house,B001285,Brownley,CA,26,D,92,0.32608695652173914,0.30034879,-21.9
116,house,B001285,Brownley,CA,26,D,45,0.044444444444444446,0.04699028,-21.9
0,house,B001286,Bustos,IL,17,Democrat,140,0.2642857142857143,0.56021157,0.7
115,house,B001286,Bustos,IL,17,D,95,0.3684210526315789,0.70528738,0.7
116,house,B001286,Bustos,IL,17,D,45,0.044444444444444446,0.25394041,0.7
0,house,B001287,Bera,CA,7,Democrat,141,0.2765957446808511,0.3352228,-11.4
115,house,B001287,Bera,CA,7,D,96,0.3854166666666667,0.45691205,-11.4
116,house,B001287,Bera,CA,7,D,45,0.044444444444444446,0.07561905,-11.4
0,house,B001289,Byrne,AL,1,Republican,140,0.9642857142857143,0.94555977,29.4
115,house,B001289,Byrne,AL,1,R,96,0.9583333333333334,0.9458395,29.4
116,house,B001289,Byrne,AL,1,R,44,0.9772727272727273,0.94494946,29.4
0,house,B001290,Brat,VA,7,Republican,95,0.8842105263157894,0.80768775,6.5
115,house,B001290,Brat,VA,7,R,95,0.8842105263157894,0.80768775,6.5
0,house,B001291,Babin,TX,36,Republican,138,0.9565217391304348,0.95696569,46.8
115,house,B001291,Babin,TX,36,R,94,0.9468085106382979,0.95172585,46.8
116,house,B001291,Babin,TX,36,R,44,0.9772727272727273,0.96815989,46.8
0,house,B001292,Beyer,VA,8,Democrat,136,0.14705882352941177,0.12246649,-52.6
115,house,B001292,Beyer,VA,8,D,91,0.1978021978021978,0.16911584,-52.6
116,house,B001292,Beyer,VA,8,D,45,0.044444444444444446,0.02813115,-52.6
0,house,B001293,Bishop,MI,8,Republican,95,0.9789473684210527,0.81057761,6.7
115,house,B001293,Bishop,MI,8,R,95,0.9789473684210527,0.81057761,6.7
0,house,B001294,Blum,IA,1,Republican,93,0.9247311827956989,0.76057766,3.5
115,house,B001294,Blum,IA,1,R,93,0.9247311827956989,0.76057766,3.5
0,house,B001295,Bost,IL,12,Republican,140,0.9785714285714285,0.86366871,14.8
115,house,B001295,Bost,IL,12,R,95,0.9894736842105263,0.89727638,14.8
116,house,B001295,Bost,IL,12,R,45,0.9555555555555556,0.79271919,14.8
0,house,B001296,Boyle,PA,2,Democrat,139,0.14388489208633093,0.16420438,-48
115,house,B001296,Boyle,PA,13,D,94,0.20212765957446807,0.22863067,-33.6
116,house,B001296,Boyle,PA,2,D,45,0.022222222222222223,0.02962503,-48
0,house,B001297,Buck,CO,4,Republican,138,0.8695652173913043,0.92897596,23.1
115,house,B001297,Buck,CO,4,R,94,0.851063829787234,0.93541675,23.1
116,house,B001297,Buck,CO,4,R,44,0.9090909090909091,0.91521609,23.1
0,house,B001298,Bacon,NE,2,Republican,141,0.9574468085106383,0.59858352,2.2
115,house,B001298,Bacon,NE,2,R,96,0.9791666666666666,0.73689927,2.2
116,house,B001298,Bacon,NE,2,R,45,0.9111111111111111,0.30350992,2.2
0,house,B001299,Banks,IN,3,Republican,141,0.950354609929078,0.95235068,35
115,house,B001299,Banks,IN,3,R,96,0.9479166666666666,0.94963284,35
116,house,B001299,Banks,IN,3,R,45,0.9555555555555556,0.95814874,35
0,house,B001300,Barragán,CA,44,Democrat,139,0.1223021582733813,0.11010324,-70.7
115,house,B001300,Barragán,CA,44,D,94,0.1702127659574468,0.15122911,-70.7
116,house,B001300,Barragán,CA,44,D,45,0.022222222222222223,0.02419586,-70.7
0,house,B001301,Bergman,MI,1,Republican,139,0.9640287769784173,0.92185344,21.3
115,house,B001301,Bergman,MI,1,R,95,0.968421052631579,0.92923049,21.3
116,house,B001301,Bergman,MI,1,R,44,0.9545454545454546,0.90592573,21.3
0,house,B001302,Biggs,AZ,5,Republican,140,0.7928571428571428,0.91936469,21.1
115,house,B001302,Biggs,AZ,5,R,96,0.7291666666666666,0.92917335,21.1
116,house,B001302,Biggs,AZ,5,R,44,0.9318181818181818,0.89796398,21.1
0,house,B001303,Blunt Rochester,DE,0,Democrat,137,0.19708029197080293,0.32645189,-11.43051247
115,house,B001303,Blunt Rochester,DE,0,D,92,0.2717391304347826,0.44921655,-11.43051247
116,house,B001303,Blunt Rochester,DE,0,D,45,0.044444444444444446,0.07546636,-11.43051247
0,house,B001304,Brown,MD,4,Democrat,137,0.1386861313868613,0.11610237,-57.5
115,house,B001304,Brown,MD,4,D,92,0.1956521739130435,0.15979619,-57.5
116,house,B001304,Brown,MD,4,D,45,0.022222222222222223,0.02677278,-57.5
0,house,B001305,Budd,NC,13,Republican,139,0.9136690647482014,0.77675442,9.4
115,house,B001305,Budd,NC,13,R,95,0.8947368421052632,0.85624197,9.4
116,house,B001305,Budd,NC,13,R,44,0.9545454545454546,0.60513358,9.4
0,house,B001306,Balderson,OH,12,Republican,51,0.9607843137254902,0.70868006,11.3
115,house,B001306,Balderson,OH,12,R,6,1,0.91223178,11.3
116,house,B001306,Balderson,OH,12,R,45,0.9555555555555556,0.68153983,11.3
0,house,B001307,Baird,IN,4,Republican,45,0.9555555555555556,0.95669483,34.1
116,house,B001307,Baird,IN,4,R,45,0.9555555555555556,0.95669483,34.1
0,house,B001308,Brindisi,NY,22,Democrat,45,0.08888888888888889,0.81005824,15.5
116,house,B001308,Brindisi,NY,22,D,45,0.08888888888888889,0.81005824,15.5
0,house,B001309,Burchett,TN,2,Republican,45,0.9555555555555556,0.95875132,35.4
116,house,B001309,Burchett,TN,2,R,45,0.9555555555555556,0.95875132,35.4
0,house,C000059,Calvert,CA,42,Republican,141,0.9787234042553191,0.82125392,12
115,house,C000059,Calvert,CA,42,R,96,0.9895833333333334,0.87482029,12
116,house,C000059,Calvert,CA,42,R,45,0.9555555555555556,0.70697901,12
0,house,C000266,Chabot,OH,1,Republican,141,0.950354609929078,0.70605334,6.6
115,house,C000266,Chabot,OH,1,R,96,0.9479166666666666,0.81042926,6.6
116,house,C000266,Chabot,OH,1,R,45,0.9555555555555556,0.4833847,6.6
0,house,C000537,Clyburn,SC,6,Democrat,127,0.14960629921259844,0.1635962,-36.5
115,house,C000537,Clyburn,SC,6,D,88,0.19318181818181818,0.21914168,-36.5
116,house,C000537,Clyburn,SC,6,D,39,0.05128205128205128,0.03826281,-36.5
0,house,C000714,Conyers,MI,13,Democrat,53,0.1320754716981132,0.13287585,-60.7
115,house,C000714,Conyers,MI,13,D,53,0.1320754716981132,0.13287585,-60.7
0,house,C000754,Cooper,TN,5,Democrat,140,0.2714285714285714,0.24931916,-18.4
115,house,C000754,Cooper,TN,5,D,95,0.3894736842105263,0.34232517,-18.4
116,house,C000754,Cooper,TN,5,D,45,0.022222222222222223,0.05297315,-18.4
0,house,C000984,Cummings,MD,7,Democrat,111,0.11711711711711711,0.11001698,-55.6
115,house,C000984,Cummings,MD,7,D,69,0.15942028985507245,0.15920039,-55.6
116,house,C000984,Cummings,MD,7,D,42,0.047619047619047616,0.02921566,-55.6
0,house,C001037,Capuano,MA,7,Democrat,91,0.15384615384615385,0.14345325,-72.2
115,house,C001037,Capuano,MA,7,D,91,0.15384615384615385,0.14345325,-72.2
0,house,C001038,Crowley,NY,14,Democrat,88,0.17045454545454544,0.15617876,-57.9
115,house,C001038,Crowley,NY,14,D,88,0.17045454545454544,0.15617876,-57.9
0,house,C001048,Culberson,TX,7,Republican,95,0.9789473684210527,0.66478893,-1.4
115,house,C001048,Culberson,TX,7,R,95,0.9789473684210527,0.66478893,-1.4
0,house,C001049,Clay,MO,1,Democrat,138,0.11594202898550725,0.1228985,-58.2
115,house,C001049,Clay,MO,1,D,94,0.1595744680851064,0.16769266,-58.2
116,house,C001049,Clay,MO,1,D,44,0.022727272727272728,0.02720189,-58.2
0,house,C001051,Carter,TX,31,Republican,135,0.9703703703703703,0.83487293,12.7
115,house,C001051,Carter,TX,31,R,94,0.9680851063829787,0.88017032,12.7
116,house,C001051,Carter,TX,31,R,41,0.975609756097561,0.73102039,12.7
0,house,C001053,Cole,OK,4,Republican,139,0.9856115107913669,0.95325553,37.4
115,house,C001053,Cole,OK,4,R,94,0.9893617021276596,0.94935012,37.4
116,house,C001053,Cole,OK,4,R,45,0.9777777777777777,0.96141348,37.4
0,house,C001055,Case,HI,1,Democrat,45,0.044444444444444446,0.03681606,-32.6
116,house,C001055,Case,HI,1,D,45,0.044444444444444446,0.03681606,-32.6
0,house,C001059,Costa,CA,16,Democrat,134,0.3283582089552239,0.21323882,-21.6
115,house,C001059,Costa,CA,16,D,89,0.47191011235955055,0.29707729,-21.6
116,house,C001059,Costa,CA,16,D,45,0.044444444444444446,0.04742497,-21.6
0,house,C001061,Cleaver,MO,5,Democrat,133,0.14285714285714285,0.30503555,-13.5
115,house,C001061,Cleaver,MO,5,D,90,0.18888888888888888,0.42143829,-13.5
116,house,C001061,Cleaver,MO,5,D,43,0.046511627906976744,0.06140189,-13.5
0,house,C001062,Conaway,TX,11,Republican,141,0.9858156028368794,0.95601225,58.7
115,house,C001062,Conaway,TX,11,R,96,0.9895833333333334,0.94801977,58.7
116,house,C001062,Conaway,TX,11,R,45,0.9777777777777777,0.97306288,58.7
0,house,C001063,Cuellar,TX,28,Democrat,141,0.49645390070921985,0.23987260999999999,-19.8
115,house,C001063,Cuellar,TX,28,D,96,0.6875,0.32872556000000003,-19.8
116,house,C001063,Cuellar,TX,28,D,45,0.08888888888888889,0.05031966,-19.8
0,house,C001066,Castor,FL,14,Democrat,139,0.16546762589928057,0.25254427,-18.2
115,house,C001066,Castor,FL,14,D,94,0.22340425531914893,0.34788598,-18.2
116,house,C001066,Castor,FL,14,D,45,0.044444444444444446,0.05338603,-18.2
0,house,C001067,Clarke,NY,9,Democrat,140,0.07857142857142857,0.11062492,-69.1
115,house,C001067,Clarke,NY,9,D,95,0.10526315789473684,0.15145378,-69.1
116,house,C001067,Clarke,NY,9,D,45,0.022222222222222223,0.02443066,-69.1
0,house,C001068,Cohen,TN,9,Democrat,139,0.12949640287769784,0.12253339,-57.7
115,house,C001068,Cohen,TN,9,D,95,0.17894736842105263,0.16662781,-57.7
116,house,C001068,Cohen,TN,9,D,44,0.022727272727272728,0.02732953,-57.7
0,house,C001069,Courtney,CT,2,Democrat,139,0.19424460431654678,0.47944629,-2.9
115,house,C001069,Courtney,CT,2,D,94,0.26595744680851063,0.62987701,-2.9
116,house,C001069,Courtney,CT,2,D,45,0.044444444444444446,0.16521323,-2.9
0,house,C001072,Carson,IN,7,Democrat,134,0.12686567164179105,0.21221638,-22.8
115,house,C001072,Carson,IN,7,D,89,0.1797752808988764,0.29638105,-22.8
116,house,C001072,Carson,IN,7,D,45,0.022222222222222223,0.04575738,-22.8
0,house,C001076,Chaffetz,UT,3,Republican,31,1,0.98637674,23.9
115,house,C001076,Chaffetz,UT,3,R,31,1,0.98637674,23.9
0,house,C001077,Coffman,CO,6,Republican,96,0.9479166666666666,0.50597163,-8.9
115,house,C001077,Coffman,CO,6,R,96,0.9479166666666666,0.50597163,-8.9
0,house,C001078,Connolly,VA,11,Democrat,140,0.19285714285714287,0.15018241,-39.4
115,house,C001078,Connolly,VA,11,D,95,0.2631578947368421,0.2056424,-39.4
116,house,C001078,Connolly,VA,11,D,45,0.044444444444444446,0.03310021,-39.4
0,house,C001080,Chu,CA,27,Democrat,139,0.11510791366906475,0.15547071,-37.6
115,house,C001080,Chu,CA,27,D,95,0.14736842105263157,0.21138455,-37.6
116,house,C001080,Chu,CA,27,D,44,0.045454545454545456,0.03474764,-37.6
0,house,C001084,Cicilline,RI,1,Democrat,139,0.15827338129496402,0.19919903,-25.6
115,house,C001084,Cicilline,RI,1,D,95,0.21052631578947367,0.27136301,-25.6
116,house,C001084,Cicilline,RI,1,D,44,0.045454545454545456,0.04339042,-25.6
0,house,C001087,Crawford,AR,1,Republican,138,0.9710144927536232,0.9512155,34.8
115,house,C001087,Crawford,AR,1,R,95,0.9789473684210527,0.94910508,34.8
116,house,C001087,Crawford,AR,1,R,43,0.9534883720930233,0.95587806,34.8
0,house,C001090,Cartwright,PA,8,Democrat,136,0.22794117647058823,0.78385234,9.6
115,house,C001090,Cartwright,PA,17,D,95,0.30526315789473685,0.85512427,10.1
116,house,C001090,Cartwright,PA,8,D,41,0.04878048780487805,0.61871006,9.6
0,house,C001091,Castro,TX,20,Democrat,138,0.13768115942028986,0.1865246,-26.7
115,house,C001091,Castro,TX,20,D,94,0.19148936170212766,0.25401441,-26.7
116,house,C001091,Castro,TX,20,D,44,0.022727272727272728,0.04234182,-26.7
0,house,C001092,Collins,NY,27,Republican,138,0.9927536231884058,0.93312472,24.5
115,house,C001092,Collins,NY,27,R,94,0.9893617021276596,0.93721435,24.5
116,house,C001092,Collins,NY,27,R,44,1,0.92438777,24.5
0,house,C001093,Collins,GA,9,Republican,137,0.9781021897810219,0.95593212,58.5
115,house,C001093,Collins,GA,9,R,93,0.978494623655914,0.94814092,58.5
116,house,C001093,Collins,GA,9,R,44,0.9772727272727273,0.97239988,58.5
0,house,C001094,Cook,CA,8,Republican,140,0.9714285714285714,0.86957232,15.1
115,house,C001094,Cook,CA,8,R,96,0.9791666666666666,0.89971389,15.1
116,house,C001094,Cook,CA,8,R,44,0.9545454545454546,0.80380887,15.1
115,house,C001096,Cramer,ND,0,R,91,0.989010989010989,0.95118014,35.72888837
0,house,C001097,Cárdenas,CA,29,Democrat,135,0.13333333333333333,0.12147806,-60.9
115,house,C001097,Cárdenas,CA,29,D,92,0.18478260869565216,0.16555638,-60.9
116,house,C001097,Cárdenas,CA,29,D,43,0.023255813953488372,0.02717094,-60.9
0,house,C001101,Clark,MA,5,Democrat,134,0.11940298507462686,0.14807089,-43.6
115,house,C001101,Clark,MA,5,D,90,0.16666666666666666,0.20482679,-43.6
116,house,C001101,Clark,MA,5,D,44,0.022727272727272728,0.0319793,-43.6
0,house,C001103,Carter,GA,1,Republican,135,0.9629629629629629,0.86985818,15.5
115,house,C001103,Carter,GA,1,R,90,0.9666666666666667,0.89975815,15.5
116,house,C001103,Carter,GA,1,R,45,0.9555555555555556,0.81005824,15.5
0,house,C001105,Comstock,VA,10,Republican,93,0.978494623655914,0.47725594,-10
115,house,C001105,Comstock,VA,10,R,93,0.978494623655914,0.47725594,-10
0,house,C001106,Costello,PA,6,Republican,92,0.9565217391304348,0.69185928,-0.6
115,house,C001106,Costello,PA,6,R,92,0.9565217391304348,0.69185928,-0.6
0,house,C001107,Curbelo,FL,26,Republican,91,0.8241758241758241,0.37158865,-16.3
115,house,C001107,Curbelo,FL,26,R,91,0.8241758241758241,0.37158865,-16.3
0,house,C001108,Comer,KY,1,Republican,141,0.9432624113475178,0.95642811,48.5
115,house,C001108,Comer,KY,1,R,96,0.9270833333333334,0.95021452,48.5
116,house,C001108,Comer,KY,1,R,45,0.9777777777777777,0.96968375,48.5
0,house,C001109,Cheney,WY,0,Republican,140,0.9642857142857143,0.95598033,46.29527573
115,house,C001109,Cheney,WY,0,R,96,0.9583333333333334,0.9505216,46.29527573
116,house,C001109,Cheney,WY,0,R,44,0.9772727272727273,0.96789028,46.29527573
0,house,C001110,Correa,CA,46,Democrat,141,0.2695035460992908,0.15246423,-38.4
115,house,C001110,Correa,CA,46,D,96,0.375,0.2081919,-38.4
116,house,C001110,Correa,CA,46,D,45,0.044444444444444446,0.03357852,-38.4
0,house,C001111,Crist,FL,13,Democrat,138,0.2971014492753623,0.47427358,-3.2
115,house,C001111,Crist,FL,13,D,93,0.41935483870967744,0.62652837,-3.2
116,house,C001111,Crist,FL,13,D,45,0.044444444444444446,0.1596137,-3.2
0,house,C001112,Carbajal,CA,24,Democrat,137,0.26277372262773724,0.23183157,-20.2
115,house,C001112,Carbajal,CA,24,D,92,0.3695652173913043,0.32095168,-20.2
116,house,C001112,Carbajal,CA,24,D,45,0.044444444444444446,0.04963044,-20.2
0,house,C001114,Curtis,UT,3,Republican,89,0.9550561797752809,0.92578496,23.9
115,house,C001114,Curtis,UT,3,R,45,0.9555555555555556,0.92881366,23.9
116,house,C001114,Curtis,UT,3,R,44,0.9545454545454546,0.92268743,23.9
0,house,C001115,Cloud,TX,27,Republican,56,0.9107142857142857,0.92897736,23.6
115,house,C001115,Cloud,TX,27,R,11,0.9090909090909091,0.96460073,23.6
116,house,C001115,Cloud,TX,27,R,45,0.9111111111111111,0.92026943,23.6
0,house,C001117,Casten,IL,6,Democrat,45,0.044444444444444446,0.10726279,-7
116,house,C001117,Casten,IL,6,D,45,0.044444444444444446,0.10726279,-7
0,house,C001118,Cline,VA,6,Republican,45,0.9555555555555556,0.92754689,24.8
116,house,C001118,Cline,VA,6,R,45,0.9555555555555556,0.92754689,24.8
0,house,C001119,Craig,MN,2,Democrat,45,0.044444444444444446,0.26963812,1.2
116,house,C001119,Craig,MN,2,D,45,0.044444444444444446,0.26963812,1.2
0,house,C001120,Crenshaw,TX,2,Republican,45,0.9333333333333333,0.6015148,9.3
116,house,C001120,Crenshaw,TX,2,R,45,0.9333333333333333,0.6015148,9.3
0,house,C001121,Crow,CO,6,Democrat,45,0.044444444444444446,0.09088195,-8.9
116,house,C001121,Crow,CO,6,D,45,0.044444444444444446,0.09088195,-8.9
0,house,C001122,Cunningham,SC,1,Democrat,45,0.044444444444444446,0.74379784,13.1
116,house,C001122,Cunningham,SC,1,D,45,0.044444444444444446,0.74379784,13.1
0,house,C001123,Cisneros,CA,39,Democrat,45,0.044444444444444446,0.09314769,-8.6
116,house,C001123,Cisneros,CA,39,D,45,0.044444444444444446,0.09314769,-8.6
0,house,C001124,Cox,CA,21,Democrat,45,0.044444444444444446,0.0599972,-15.5
116,house,C001124,Cox,CA,21,D,45,0.044444444444444446,0.0599972,-15.5
0,house,D000096,Davis,IL,7,Democrat,129,0.09302325581395349,0.08357613,-78.2
115,house,D000096,Davis,IL,7,D,84,0.13095238095238096,0.11584681,-78.2
116,house,D000096,Davis,IL,7,D,45,0.022222222222222223,0.02333755,-78.2
0,house,D000191,DeFazio,OR,4,Democrat,134,0.17164179104477612,0.53496776,-0.1
115,house,D000191,DeFazio,OR,4,D,91,0.24175824175824176,0.68581069,-0.1
116,house,D000191,DeFazio,OR,4,D,43,0.023255813953488372,0.21574201,-0.1
0,house,D000197,DeGette,CO,1,Democrat,135,0.0962962962962963,0.11778121,-45.8
115,house,D000197,DeGette,CO,1,D,90,0.13333333333333333,0.16146126,-45.8
116,house,D000197,DeGette,CO,1,D,45,0.022222222222222223,0.03042113,-45.8
0,house,D000216,DeLauro,CT,3,Democrat,135,0.15555555555555556,0.2791197,-15.5
115,house,D000216,DeLauro,CT,3,D,92,0.20652173913043478,0.38094163,-15.5
116,house,D000216,DeLauro,CT,3,D,43,0.046511627906976744,0.06126811,-15.5
0,house,D000399,Doggett,TX,35,Democrat,140,0.11428571428571428,0.16707615,-33.6
115,house,D000399,Doggett,TX,35,D,96,0.15625,0.22669184,-33.6
116,house,D000399,Doggett,TX,35,D,44,0.022727272727272728,0.03700556,-33.6
0,house,D000482,Doyle,PA,18,Democrat,138,0.16666666666666666,0.16247887,-27.5
115,house,D000482,Doyle,PA,14,D,94,0.23404255319148937,0.2190927,-35.5
116,house,D000482,Doyle,PA,18,D,44,0.022727272727272728,0.04153115,-27.5
0,house,D000533,Duncan,TN,2,Republican,95,0.8,0.94941568,35.4
115,house,D000533,Duncan,TN,2,R,95,0.8,0.94941568,35.4
0,house,D000598,Davis,CA,53,Democrat,140,0.15714285714285714,0.16143992,-34.9
115,house,D000598,Davis,CA,53,D,95,0.21052631578947367,0.22113211,-34.9
116,house,D000598,Davis,CA,53,D,45,0.044444444444444446,0.03542309,-34.9
0,house,D000600,Diaz-Balart,FL,25,Republican,137,0.9197080291970803,0.58876949,1.8
115,house,D000600,Diaz-Balart,FL,25,R,93,0.946236559139785,0.72943294,1.8
116,house,D000600,Diaz-Balart,FL,25,R,44,0.8636363636363636,0.29145811,1.8
0,house,D000604,Dent,PA,15,Republican,71,0.9295774647887324,0.81930283,7.6
115,house,D000604,Dent,PA,15,R,71,0.9295774647887324,0.81930283,7.6
0,house,D000610,Deutch,FL,22,Democrat,137,0.15328467153284672,0.26646099,-15.8
115,house,D000610,Deutch,FL,22,D,92,0.20652173913043478,0.36786158,-15.8
116,house,D000610,Deutch,FL,22,D,45,0.044444444444444446,0.05915312,-15.8
0,house,D000612,Denham,CA,10,Republican,95,0.9789473684210527,0.62855983,-3
115,house,D000612,Denham,CA,10,R,95,0.9789473684210527,0.62855983,-3
